transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
03/11/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/12/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/12/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/12/2015,06/04/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/13/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
03/13/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
03/16/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/16/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/16/2015,06/04/2015,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/16/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
03/18/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
03/18/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
03/19/2015,06/04/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Banks,Finance
03/20/2015,06/04/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/27/2015,06/04/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
03/27/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
04/17/2015,06/04/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
04/23/2015,06/04/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
04/24/2015,06/04/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
04/24/2015,06/04/2015,Joint,KN,Knowles Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
04/29/2015,06/04/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Pharmaceuticals,Health Care
04/15/2015,06/04/2015,Joint,MOS,The Mosaic Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Agricultural Chemicals,Basic Industries
05/06/2015,06/04/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Pharmaceuticals,Health Care
05/06/2015,06/04/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Pharmaceuticals,Health Care
05/07/2015,06/04/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Pharmaceuticals,Health Care
05/07/2015,06/04/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Beverages (Production/Distribution),Consumer Non-Durables
05/14/2015,06/04/2015,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Major Pharmaceuticals,Health Care
05/12/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
05/13/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
05/14/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
05/14/2015,06/04/2015,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Beverages (Production/Distribution),Consumer Non-Durables
05/15/2015,06/04/2015,Joint,AXLL,Axiall Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,,
05/29/2015,06/04/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,Republican,GA,Television Services,Consumer Services
05/26/2015,06/04/2015,Joint,XRT,SPDR Series Trust - SPDR S&amp;P Retail ETF (NYSEArca),Stock,Sale (Full),"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/22badbaf-6e93-484f-a336-885432370f1a/,Democrat,RI,,
06/03/2015,06/03/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/490c872c-0a5b-47ea-a5c0-c95307a71be9/,,,,
05/27/2015,06/03/2015,Child,KORS,Michael Kors Holdings Limited (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,,
05/27/2015,06/03/2015,Spouse,AMGN,Amgen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Biotechnology: Biological Products (No Diagnostic Substances),Health Care
05/27/2015,06/03/2015,Joint,BAC,Bank of America Corporation (NYSE),Stock,Purchase,"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Major Banks,Finance
05/18/2015,06/03/2015,Joint,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,,
05/18/2015,06/03/2015,Joint,RTN,Raytheon Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,,
05/07/2015,06/03/2015,Joint,PCAR,PACCAR Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Auto Manufacturing,Capital Goods
05/07/2015,06/03/2015,Joint,PRU,"Prudential Financial, Inc. (NYSE)",Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Life Insurance,Finance
05/27/2015,06/03/2015,Self,FEYE,"FireEye, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Computer peripheral equipment,Technology
05/27/2015,06/03/2015,Self,MRK,Merck &amp; Co. Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Major Pharmaceuticals,Health Care
05/27/2015,06/03/2015,Self,TU,TELUS Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,,
05/07/2015,06/03/2015,Self,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Purchase,"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Consumer Electronics/Video Chains,Consumer Services
05/07/2015,06/03/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,Democrat,RI,Biotechnology: Biological Products (No Diagnostic Substances),Health Care
05/14/2015,06/01/2015,Spouse,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/78a61c9c-c42d-4eea-b4e8-579ae1c0e901/,Democrat,DE,Computer Manufacturing,Technology
06/01/2015,06/01/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,James M. Inhofe,https://efdsearch.senate.gov/search/view/paper/A3B18805-1140-435B-94D8-35273BFCB52A/,,,,
05/21/2015,05/28/2015,Self,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Computer Software: Prepackaged Software,Technology
04/29/2015,05/28/2015,Self,PG,The Procter &amp; Gamble Company (NYSE),Stock,Purchase,"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Package Goods/Cosmetics,Basic Industries
04/29/2015,05/28/2015,Self,AMZN,Amazon.com Inc. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Catalog/Specialty Distribution,Consumer Services
04/21/2015,05/28/2015,Self,EMR,Emerson Electric Co. (NYSE),Stock,Purchase,"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Consumer Electronics/Appliances,Energy
04/21/2015,05/28/2015,Self,WFC,Wells Fargo &amp; Company (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Major Banks,Finance
04/14/2015,05/28/2015,Self,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Industrial Machinery/Components,Technology
04/14/2015,05/28/2015,Self,MCD,McDonald's Corp. (NYSE),Stock,Sale (Full),"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,Republican,OK,Restaurants,Consumer Services
05/27/2015,05/27/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,"Joe Manchin, Iii",https://efdsearch.senate.gov/search/view/ptr/caaaf8bc-5e68-42de-ae59-4cfcaedecb12/,,,,
05/13/2015,05/27/2015,Joint,VRTX,Vertex Pharmaceuticals Incorporated (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/b76ec2ca-e1a4-40f5-a2b1-77d3dfbefdca/,Democrat,RI,Major Pharmaceuticals,Health Care
05/11/2015,05/21/2015,Self,UTX,United Technologies Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/e9b7f418-c705-4011-b401-ff5a5c971d64/,Democrat,MI,,
05/11/2015,05/21/2015,Self,SLY,"SPDR S&amp;P 600 Small Cap ETF (NYSEArca) <div class=""text-muted""><em>Description:</em>&nbsp;ETF</div>",Other Securities,Purchase,"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/e9b7f418-c705-4011-b401-ff5a5c971d64/,Democrat,MI,,
05/20/2015,05/20/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,"Angus S. King, Jr.",https://efdsearch.senate.gov/search/view/ptr/f3195f71-6d23-460d-89d0-9acf5862ebf5/,,,,
05/07/2015,05/20/2015,Joint,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/98b3f68c-01cd-4642-8c17-ecadc1cbeb93/,Republican,PA,,
05/06/2015,05/20/2015,Joint,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/98b3f68c-01cd-4642-8c17-ecadc1cbeb93/,Republican,PA,,
04/27/2015,05/20/2015,Joint,PG,The Procter &amp; Gamble Company (NYSE),Stock,Purchase,"$15,001 - $50,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/98b3f68c-01cd-4642-8c17-ecadc1cbeb93/,Republican,PA,Package Goods/Cosmetics,Basic Industries
05/19/2015,05/19/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/FEF47448-AFDE-4858-BE6F-ADB7FEC1BE4A/,,,,
05/15/2015,05/15/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Mark R. Warner,https://efdsearch.senate.gov/search/view/paper/6F80BD03-4293-4352-B84E-0F36BAD82165/,,,,
03/13/2015,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
12/15/2014,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
09/15/2014,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
06/13/2014,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
03/14/2014,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
12/16/2013,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
09/13/2013,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
06/13/2013,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
03/15/2013,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
12/17/2012,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
09/13/2012,05/13/2015,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/66324d46-8701-47f3-97ba-ba1f58084f92/,Democrat,DE,,
05/04/2015,05/13/2015,Self,TBF,ProShares Short 20+ Year Treasury (NYSEArca),Stock,Purchase,"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/e52c1eb3-b5cc-496b-8719-ba27adf517b2/,Democrat,RI,,
05/04/2015,05/13/2015,Joint,TBF,ProShares Short 20+ Year Treasury (NYSEArca),Stock,Purchase,"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/e52c1eb3-b5cc-496b-8719-ba27adf517b2/,Democrat,RI,,
05/13/2015,05/13/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Roger F. Wicker,https://efdsearch.senate.gov/search/view/ptr/9dc45801-af49-4036-8c80-0038b7a19bc1/,,,,
05/12/2015,05/12/2015,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/DC93FD81-D789-483D-937A-5DED545F9709/,,,,
05/28/2015,05/07/2015,Spouse,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Computer Manufacturing,Technology
04/24/2015,05/07/2015,Spouse,CVX,Chevron Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Integrated oil Companies,Energy
04/22/2015,05/07/2015,Spouse,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Sale (Full),"$15,001 - $50,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Consumer Electronics/Video Chains,Consumer Services
04/14/2015,05/07/2015,Spouse,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Purchase,"$15,001 - $50,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Consumer Electronics/Video Chains,Consumer Services
04/24/2015,05/07/2015,Spouse,BA,The Boeing Company (NYSE),Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Aerospace,Capital Goods
04/24/2015,05/07/2015,Spouse,COST,Costco Wholesale Corporation (NASDAQ),Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
04/14/2015,05/06/2015,Self,KRFT,"Kraft Foods Group, Inc. (NASDAQ)",Stock,Sale (Full),"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/1b750f03-1ac9-47b7-956f-fb0dc85ca537/,Democrat,MI,,
04/14/2015,05/06/2015,Self,DTE,DTE Energy Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/1b750f03-1ac9-47b7-956f-fb0dc85ca537/,Democrat,MI,Electric Utilities: Central,Public Utilities
04/14/2015,05/06/2015,Self,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/1b750f03-1ac9-47b7-956f-fb0dc85ca537/,Democrat,MI,Radio And Television Broadcasting And Communications Equipment,Technology
04/14/2015,05/06/2015,Self,EMR,Emerson Electric Co. (NYSE),Stock,Purchase,"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/1b750f03-1ac9-47b7-956f-fb0dc85ca537/,Democrat,MI,Consumer Electronics/Appliances,Energy
04/23/2015,05/06/2015,Self,MSFT,Microsoft Corporation (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/ac8d1529-ac3c-4a8a-ad76-62eef20e7614/,Democrat,RI,Computer Software: Prepackaged Software,Technology
04/23/2015,05/06/2015,Self,FEYE,"FireEye, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/ac8d1529-ac3c-4a8a-ad76-62eef20e7614/,Democrat,RI,Computer peripheral equipment,Technology
04/23/2015,05/06/2015,Self,ESRX,Express Scripts Holding Company (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/ac8d1529-ac3c-4a8a-ad76-62eef20e7614/,Democrat,RI,,
04/23/2015,05/06/2015,Self,SLB,Schlumberger Limited (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/ac8d1529-ac3c-4a8a-ad76-62eef20e7614/,Democrat,RI,Oilfield Services/Equipment,Energy
04/23/2015,05/06/2015,Self,EMC,EMC Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,Jack Reed,https://efdsearch.senate.gov/search/view/ptr/ac8d1529-ac3c-4a8a-ad76-62eef20e7614/,Democrat,RI,,
04/22/2015,05/01/2015,Spouse,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/b28b6273-8a44-48ea-a17d-9ebb630f9cc9/,Democrat,DE,Computer Manufacturing,Technology
