transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
06/05/2020,07/02/2020,Spouse,MAR,"Marriott International, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Hotels/Resorts,Consumer Services
06/05/2020,07/02/2020,Spouse,GOOG,Alphabet Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
06/05/2020,07/02/2020,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
06/05/2020,07/02/2020,Spouse,CAT,Caterpillar Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Construction/Ag Equipment/Trucks,Capital Goods
06/05/2020,07/02/2020,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Catalog/Specialty Distribution,Consumer Services
06/05/2020,07/02/2020,Spouse,AMAT,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Semiconductors,Technology
06/12/2020,07/02/2020,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Semiconductors,Technology
06/12/2020,07/02/2020,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services
06/12/2020,07/02/2020,Child,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services
06/12/2020,07/02/2020,Child,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services
06/12/2020,07/02/2020,Child,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services
06/02/2020,07/02/2020,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Catalog/Specialty Distribution,Consumer Services
06/02/2020,07/02/2020,Spouse,BERY,"Berry Global Group, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/,Democrat,OR,Plastic Products,Consumer Non-Durables
05/18/2020,06/15/2020,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on June 2, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions.",Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/fb2ec813-dbc5-48d6-b73e-fe88276133c7/,Republican,AK,Paints/Coatings,Basic Industries
05/27/2020,06/01/2020,Spouse,TRIP,"TripAdvisor, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
05/27/2020,06/01/2020,Spouse,MAR,"Marriott International, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Hotels/Resorts,Consumer Services
05/27/2020,06/01/2020,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Real Estate,Finance
05/26/2020,06/01/2020,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$100,001 - $250,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Semiconductors,Technology
05/26/2020,06/01/2020,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Real Estate,Finance
05/21/2020,06/01/2020,Spouse,GOOG,Alphabet Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
05/20/2020,06/01/2020,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Business Services,Miscellaneous
05/20/2020,06/01/2020,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
05/11/2020,06/01/2020,Spouse,UBER,"Uber Technologies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,,
05/08/2020,06/01/2020,Spouse,UBER,"Uber Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,,
05/01/2020,06/01/2020,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Catalog/Specialty Distribution,Consumer Services
05/05/2020,06/01/2020,Spouse,QSR,Restaurant Brands International Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Restaurants,Consumer Services
05/05/2020,06/01/2020,Spouse,MCD,McDonald's Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Restaurants,Consumer Services
05/05/2020,06/01/2020,Spouse,DPZ,"Domino's Pizza, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Food Distributors,Consumer Non-Durables
05/05/2020,06/01/2020,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Packaged Foods,Consumer Non-Durables
05/07/2020,06/01/2020,Spouse,STZ,"Constellation Brands, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Beverages (Production/Distribution),Consumer Non-Durables
05/07/2020,06/01/2020,Spouse,MTCH,"Match Group, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,"Computer Software: Programming, Data Processing",Technology
05/07/2020,06/01/2020,Spouse,BLL,Ball Corporation,Stock,Purchase,"$50,001 - $100,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Containers/Packaging,Consumer Durables
05/07/2020,06/01/2020,Spouse,BRY,Berry Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Oil & Gas Production,Energy
05/07/2020,06/01/2020,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,Democrat,OR,Consumer Electronics/Appliances,Energy
05/20/2020,05/22/2020,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000",Equity pursuant to the company he founded with predetermined dates (exercise of stock options) pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,Republican,GA,Investment Bankers/Brokers/Service,Finance
05/20/2020,05/22/2020,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,Republican,GA,Investment Bankers/Brokers/Service,Finance
05/20/2020,05/22/2020,Self,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",Equity compensation by former employer with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,Republican,GA,Investment Bankers/Brokers/Service,Finance
04/07/2020,05/14/2020,Spouse,RTN,United Technologies Corp. (Exchanged) <br> Raytheon Company (Received),Stock,Exchange,"$15,001 - $50,000",Exchange of securities of United Technologies Corp - Raytheon Technologies Corp. stock received,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/586556d6-f408-4f10-a3a5-e45ea07e23c7/,Republican,WV,,
04/13/2020,05/08/2020,Self,V,Visa Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,Republican,OK,Business Services,Miscellaneous
04/13/2020,05/08/2020,Self,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,Republican,OK,Computer Software: Prepackaged Software,Technology
04/16/2020,05/08/2020,Joint,DOW,Dow Inc.,Stock,Sale (Full),"$1,001 - $15,000","Full sale from Wells Fargo Acct. This full sale was less than $1,000 but disclosing anyway for full transparency.",David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/14/2020,05/08/2020,Joint,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/14/2020,05/08/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/14/2020,05/08/2020,Joint,BAC,Bank of America Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Banks,Finance
04/14/2020,05/08/2020,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Computer Manufacturing,Technology
04/03/2020,05/08/2020,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Pharmaceuticals,Health Care
04/06/2020,05/08/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services
04/03/2020,05/08/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services
04/01/2020,05/08/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Semiconductors,Technology
04/01/2020,05/08/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Semiconductors,Technology
04/14/2020,05/08/2020,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services
04/14/2020,05/08/2020,Joint,MU,"Micron Technology, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Semiconductors,Technology
04/14/2020,05/08/2020,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Pharmaceuticals,Health Care
04/06/2020,05/08/2020,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Pharmaceuticals,Health Care
04/03/2020,05/08/2020,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Pharmaceuticals,Health Care
04/14/2020,05/08/2020,Joint,LGF-B,Lions Gate Entertainment Corp.,Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/14/2020,05/08/2020,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Containers/Packaging,Consumer Durables
04/14/2020,05/08/2020,Joint,FDX,FedEx Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Air Freight/Delivery Services,Transportation
04/14/2020,05/08/2020,Joint,DVN,Devon Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Oil & Gas Production,Energy
04/14/2020,05/08/2020,Joint,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Air Freight/Delivery Services,Transportation
04/14/2020,05/08/2020,Joint,ALB,Albemarle Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Chemicals,Basic Industries
04/14/2020,05/08/2020,Joint,HBI,Hanesbrands Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services
04/14/2020,05/08/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Discretionary
04/14/2020,05/08/2020,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Paints/Coatings,Basic Industries
04/14/2020,05/08/2020,Joint,FEYE,"FireEye, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Computer peripheral equipment,Technology
04/14/2020,05/08/2020,Joint,SBUX,Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Restaurants,Consumer Services
04/03/2020,05/08/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Restaurants,Consumer Services
04/14/2020,05/08/2020,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Broadcasting,Consumer Services
04/14/2020,05/08/2020,Joint,RF,Regions Financial Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Banks,Finance
04/14/2020,05/08/2020,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/14/2020,05/08/2020,Joint,PFE,Pfizer Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Major Pharmaceuticals,Health Care
04/14/2020,05/08/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services
04/14/2020,05/08/2020,Joint,GM,General Motors Company,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Auto Manufacturing,Capital Goods
04/14/2020,05/08/2020,Joint,GLW,Corning Incorporated,Stock,Sale (Full),"$100,001 - $250,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Telecommunications Equipment,Basic Industries
04/16/2020,05/08/2020,Joint,CAIFX,American Funds Capital Income Builder Class F-2,Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/16/2020,05/08/2020,Joint,FRIAX,Franklin Income Fund Advisor Class,Stock,Sale (Full),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
04/07/2020,05/08/2020,Joint,PBA,Pembina Pipeline Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Oil & Gas Production,Energy
04/06/2020,05/08/2020,Joint,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Natural Gas Distribution,Energy
04/06/2020,05/08/2020,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Natural Gas Distribution,Public Utilities
04/03/2020,05/08/2020,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Computer Software: Prepackaged Software,Technology
04/07/2020,05/08/2020,Joint,CEQP,Crestwood Equity Partners LP,Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Oil & Gas Production,Public Utilities
04/09/2020,05/08/2020,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,Computer Software: Prepackaged Software,Technology
04/13/2020,05/08/2020,Joint,EQM,"EQM Midstream Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,Republican,GA,,
