to_country,from_country,requirement
New Zealand,Australia,visa-free
New Zealand,Austria,visa-free/90 days
New Zealand,Azerbaijan,eVisa/30 daysApply now
New Zealand,Bahamas,visa-free/90 days
New Zealand,Bahrain,visa on arrival / eVisa/30 daysApply now
New Zealand,Bangladesh,visa on arrival/30 days
New Zealand,Barbados,visa-free/180 days
New Zealand,Belarus,visa-free/30 days
New Zealand,Belgium,visa-free/90 days
New Zealand,Belize,visa-free
New Zealand,Benin,eVisaApply now
New Zealand,Bhutan,eVisaApply now
New Zealand,Bolivia,visa-free/90 days
New Zealand,Bosnia and Herzegovina,visa-free/90 days
New Zealand,Botswana,visa-free/90 days
New Zealand,Brazil,visa-free/90 days
New Zealand,Brunei,visa-free/30 days
New Zealand,Bulgaria,visa-free/90 days
New Zealand,Burkina Faso,visa on arrival/90 days
New Zealand,Burundi,visa on arrival/30 days
New Zealand,Cambodia,visa on arrival / eVisa/30 daysApply now
New Zealand,Cameroon,eVisaApply now
New Zealand,Canada,eTA/180 daysApply now
New Zealand,Cape Verde,visa on arrival (EASE)Apply now
New Zealand,Central African Republic,visa required
New Zealand,Chad,visa required
New Zealand,Chile,visa-free/90 days
New Zealand,China,visa required
New Zealand,Colombia,visa-free/90 days
New Zealand,Comoros,visa on arrival/45 days
New Zealand,Congo,visa required
New Zealand,Congo (Dem. Rep.),eVisa/90 daysApply now
New Zealand,Costa Rica,visa-free/180 days
New Zealand,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
New Zealand,Croatia,visa-free/90 days
New Zealand,Cuba,tourist card/30 days
New Zealand,Cyprus,visa-free/90 days
New Zealand,Czech Republic,visa-free/90 days
New Zealand,Denmark,visa-free/90 days
New Zealand,Djibouti,eVisaApply now
New Zealand,Dominica,visa-free/180 days
New Zealand,Dominican Republic,visa-free
New Zealand,Ecuador,visa-free/90 days
New Zealand,Egypt,visa on arrival / eVisa/30 daysApply now
New Zealand,El Salvador,visa-free/90 days
New Zealand,Equatorial Guinea,eVisaApply now
New Zealand,Eritrea,visa required
New Zealand,Estonia,visa-free/90 days
New Zealand,Eswatini,visa-free/30 days
New Zealand,Ethiopia,visa on arrival / eVisa/90 daysApply now
New Zealand,Fiji,visa-free/120 days
New Zealand,Finland,visa-free/90 days
New Zealand,France,visa-free/90 days
New Zealand,Gabon,eVisa/90 daysApply now
New Zealand,Gambia,visa-free/90 days
New Zealand,Georgia,visa-free/360 days
New Zealand,Germany,visa-free/90 days
New Zealand,Ghana,visa on arrival
New Zealand,Greece,visa-free/90 days
New Zealand,Grenada,visa-free/90 days
New Zealand,Guatemala,visa-free/90 days
New Zealand,Guinea,eVisa/90 daysApply now
New Zealand,Guinea-Bissau,visa on arrival/90 days
New Zealand,Guyana,visa-free/90 days
New Zealand,Haiti,visa-free/90 days
New Zealand,Honduras,visa-free/90 days
New Zealand,Hong Kong,visa-free/90 days
New Zealand,Hungary,visa-free/90 days
New Zealand,Iceland,visa-free/90 days
New Zealand,India,eVisa/30 daysApply now
New Zealand,Indonesia,visa on arrival / eVisa/30 daysApply now
New Zealand,Iran,eVisa/30 daysApply now
New Zealand,Iraq,visa on arrival/60 days
New Zealand,Ireland,visa-free/90 days
New Zealand,Israel,visa-free/90 days
New Zealand,Italy,visa-free/90 days
New Zealand,Jamaica,visa-free
New Zealand,Japan,visa-free/90 days
New Zealand,Jordan,visa on arrival / eVisaApply now
New Zealand,Kazakhstan,visa-free/30 days
New Zealand,Kenya,eVisa/90 daysApply now
New Zealand,Kiribati,visa-free/90 days
New Zealand,Kosovo,visa-free/90 days
New Zealand,Kuwait,visa on arrival / eVisa/90 daysApply now
New Zealand,Kyrgyzstan,visa-free/60 days
New Zealand,Laos,visa on arrival / eVisa/30 daysApply now
New Zealand,Latvia,visa-free/90 days
New Zealand,Lebanon,visa on arrival/30 days
New Zealand,Lesotho,visa-free/14 days
New Zealand,Liberia,visa required
New Zealand,Libya,visa required
New Zealand,Liechtenstein,visa-free/90 days
New Zealand,Lithuania,visa-free/90 days
New Zealand,Luxembourg,visa-free/90 days
New Zealand,Macao,visa-free/90 days
New Zealand,Madagascar,visa on arrival/90 days
New Zealand,Malawi,visa on arrival / eVisa/30 daysApply now
New Zealand,Malaysia,visa-free/90 days
New Zealand,Maldives,visa on arrival/30 days
New Zealand,Mali,visa required
New Zealand,Malta,visa-free/90 days
New Zealand,Marshall Islands,visa on arrival/90 days
New Zealand,Mauritania,visa on arrival
New Zealand,Mauritius,visa-free/90 days
New Zealand,Mexico,visa-free/180 days
New Zealand,Micronesia,visa-free/30 days
New Zealand,Moldova,visa-free/90 days
New Zealand,Monaco,visa-free/90 days
New Zealand,Mongolia,visa-free/30 days
New Zealand,Montenegro,visa-free/90 days
New Zealand,Morocco,visa-free/90 days
New Zealand,Mozambique,visa on arrival / eVisa/30 daysApply now
New Zealand,Myanmar,eVisaApply now
New Zealand,Namibia,visa-free/90 days
New Zealand,Nauru,visa required
New Zealand,Nepal,visa on arrival / eVisa/150 daysApply now
New Zealand,Netherlands,visa-free/90 days
New Zealand,Nicaragua,visa-free/90 days
New Zealand,Niger,visa required
New Zealand,Nigeria,eVisaApply now
New Zealand,North Korea,visa required
New Zealand,North Macedonia,visa-free/90 days
New Zealand,Norway,visa-free/90 days
New Zealand,Oman,visa-free/90 days
New Zealand,Pakistan,eTA/30 daysApply now
New Zealand,Palau,visa on arrival/30 days
New Zealand,Palestinian Territories,visa-free
New Zealand,Panama,visa-free/90 days
New Zealand,Papua New Guinea,eVisa/60 daysApply now
New Zealand,Paraguay,visa-free/90 days
New Zealand,Peru,visa-free/180 days
New Zealand,Philippines,visa-free/30 days
New Zealand,Poland,visa-free/90 days
New Zealand,Portugal,visa-free/90 days
New Zealand,Qatar,free visa on arrival/30 days
New Zealand,Romania,visa-free/90 days
New Zealand,Russian Federation,visa required
New Zealand,Rwanda,visa on arrival / eVisa/30 daysApply now
New Zealand,Saint Kitts and Nevis,visa-free/90 days
New Zealand,Saint Lucia,visa-free/42 days
New Zealand,Samoa,visa on arrival/90 days
New Zealand,San Marino,visa-free/90 days
New Zealand,Sao Tome and Principe,eVisaApply now
New Zealand,Saudi Arabia,visa on arrival / eVisa/90 daysApply now
New Zealand,Senegal,visa on arrival/30 days
New Zealand,Serbia,visa-free/90 days
New Zealand,Seychelles,tourist registration/90 daysApply now
New Zealand,Sierra Leone,visa on arrival / eVisa/30 daysApply now
New Zealand,Singapore,visa-free/30 days
New Zealand,Slovakia,visa-free/90 days
New Zealand,Slovenia,visa-free/90 days
New Zealand,Solomon Islands,visa on arrival/90 days
New Zealand,Somalia,visa on arrival/30 days
New Zealand,South Africa,visa-free/90 days
New Zealand,South Korea,visa-free/90 days
New Zealand,South Sudan,eVisaApply now
New Zealand,Spain,visa-free/90 days
New Zealand,Sri Lanka,eTA/30 daysApply now
New Zealand,St. Vincent and the Grenadines,visa-free/90 days
New Zealand,Sudan,visa required
New Zealand,Suriname,tourist card/90 daysApply now
New Zealand,Sweden,visa-free/90 days
New Zealand,Switzerland,visa-free/90 days
New Zealand,Syria,visa required
New Zealand,Taiwan,visa-free/90 days
New Zealand,Tajikistan,visa-free/30 days
New Zealand,Tanzania,visa on arrival / eVisaApply now
New Zealand,Thailand,visa-free/30 days
New Zealand,Timor-Leste,visa on arrival/30 days
New Zealand,Togo,visa on arrival / eVisa/15 daysApply now
New Zealand,Tonga,visa on arrival/31 days
New Zealand,Trinidad and Tobago,visa on arrival
New Zealand,Tunisia,visa-free/90 days
New Zealand,Turkmenistan,visa required
New Zealand,Tuvalu,visa on arrival/30 days
New Zealand,Türkiye,visa-free/90 days
New Zealand,Uganda,eVisaApply now
New Zealand,Ukraine,visa-free/90 days
New Zealand,United Arab Emirates,visa-free/30 days
New Zealand,United Kingdom,visa-free/180 days
New Zealand,United States of America,eTA/90 daysApply now
New Zealand,Uruguay,visa-free/90 days
New Zealand,Uzbekistan,visa-free/30 days
New Zealand,Vanuatu,visa-free/30 days
New Zealand,Vatican City,visa-free/90 days
New Zealand,Venezuela,visa-free/90 days
New Zealand,Viet Nam,eVisa/90 daysApply now
New Zealand,Yemen,visa required
New Zealand,Zambia,visa-free/90 days
New Zealand,Zimbabwe,visa on arrival/90 days
Niger,Afghanistan,visa required
Niger,Albania,eVisaApply now
Niger,Algeria,visa required
Niger,Andorra,visa required
Niger,Angola,visa required
Niger,Antigua and Barbuda,eVisaApply now
Niger,Argentina,visa required
Niger,Armenia,visa required
Niger,Australia,eVisaApply now
Niger,Austria,visa required
Niger,Azerbaijan,visa required
Niger,Bahamas,eVisaApply now
Niger,Bahrain,eVisaApply now
Niger,Bangladesh,visa on arrival/30 days
Niger,Barbados,visa-free/90 days
Niger,Belarus,visa required
Niger,Belgium,visa required
Niger,Belize,visa required
Niger,Benin,visa-free/90 days
Niger,Bhutan,eVisaApply now
Niger,Bolivia,visa on arrival / eVisa/90 daysApply now
Niger,Bosnia and Herzegovina,visa required
Niger,Botswana,eVisaApply now
Niger,Brazil,visa required
Niger,Brunei,visa required
Niger,Bulgaria,visa required
Niger,Burkina Faso,visa-free
Niger,Burundi,visa on arrival/30 days
Niger,Cambodia,visa on arrival / eVisa/30 daysApply now
Niger,Cameroon,eVisaApply now
Niger,Canada,visa required
Niger,Cape Verde,visa-free (EASE)Apply now
Niger,Central African Republic,visa-free/90 days
Niger,Chad,visa-free/90 days
Niger,Chile,visa required
Niger,China,visa required
Niger,Colombia,eVisaApply now
Niger,Comoros,visa on arrival/45 days
Niger,Congo,visa on arrival
Niger,Congo (Dem. Rep.),eVisa/90 daysApply now
Niger,Costa Rica,visa required
Niger,Cote d'Ivoire (Ivory Coast),visa-free/90 days
Niger,Croatia,visa required
Niger,Cuba,tourist card/30 days
Niger,Cyprus,visa required
Niger,Czech Republic,visa required
Niger,Denmark,visa required
Niger,Djibouti,eVisaApply now
Niger,Dominica,visa-free/21 days
Niger,Dominican Republic,visa required
Niger,Ecuador,visa-free/90 days
Niger,Egypt,visa required
Niger,El Salvador,eVisaApply now
Niger,Equatorial Guinea,eVisaApply now
Niger,Eritrea,visa required
Niger,Estonia,visa required
Niger,Eswatini,visa required
Niger,Ethiopia,visa on arrival / eVisa/90 daysApply now
Niger,Fiji,visa required
Niger,Finland,visa required
Niger,France,visa required
Niger,Gabon,eVisa/90 daysApply now
Niger,Gambia,visa-free/90 days
Niger,Georgia,eVisaApply now
Niger,Germany,visa required
Niger,Ghana,visa-free
Niger,Greece,visa required
Niger,Grenada,visa required
Niger,Guatemala,visa required
Niger,Guinea,visa-free
Niger,Guinea-Bissau,visa-free
Niger,Guyana,visa required
Niger,Haiti,visa-free/90 days
Niger,Honduras,visa required
Niger,Hong Kong,visa-free/14 days
Niger,Hungary,visa required
Niger,Iceland,visa required
Niger,India,eVisa/30 daysApply now
Niger,Indonesia,visa required
Niger,Iran,eVisa/30 daysApply now
Niger,Iraq,visa required
Niger,Ireland,visa required
Niger,Israel,visa required
Niger,Italy,visa required
Niger,Jamaica,visa required
Niger,Japan,visa required
Niger,Jordan,eVisa
Niger,Kazakhstan,eVisaApply now
Niger,Kenya,eVisa/90 daysApply now
Niger,Kiribati,visa required
Niger,Kosovo,visa required
Niger,Kuwait,visa required
Niger,Kyrgyzstan,eVisaApply now
Niger,Laos,visa required
Niger,Latvia,visa required
Niger,Lebanon,visa required
Niger,Lesotho,eVisa/14 days
Niger,Liberia,visa-free
Niger,Libya,visa required
Niger,Liechtenstein,visa required
Niger,Lithuania,visa required
Niger,Luxembourg,visa required
Niger,Macao,visa on arrival/30 days
Niger,Madagascar,visa on arrival/90 days
Niger,Malawi,eVisa/90 daysApply now
Niger,Malaysia,eVisa/14 daysApply now
Niger,Maldives,visa on arrival/30 days
Niger,Mali,visa-free
Niger,Malta,visa required
Niger,Marshall Islands,visa required
Niger,Mauritania,visa-free/90 days
Niger,Mauritius,visa on arrival/60 days
Niger,Mexico,visa required
Niger,Micronesia,visa-free/30 days
Niger,Moldova,eVisaApply now
Niger,Monaco,visa required
Niger,Mongolia,visa required
Niger,Montenegro,visa required
Niger,Morocco,visa-free/90 days
Niger,Mozambique,visa on arrival / eVisa/30 daysApply now
Niger,Myanmar,visa required
Niger,Namibia,visa required
Niger,Nauru,visa required
Niger,Nepal,visa on arrival / eVisa/150 daysApply now
Niger,Netherlands,visa required
Niger,New Zealand,visa required
Niger,Nicaragua,visa on arrival/30 days
Niger,Nigeria,visa-free
Niger,North Korea,visa required
Niger,North Macedonia,visa required
Niger,Norway,visa required
Niger,Oman,eVisaApply now
Niger,Pakistan,eVisaApply now
Niger,Palau,visa on arrival/30 days
Niger,Palestinian Territories,visa required
Niger,Panama,visa required
Niger,Papua New Guinea,visa required
Niger,Paraguay,visa required
Niger,Peru,visa required
Niger,Philippines,visa-free/30 days
Niger,Poland,visa required
Niger,Portugal,visa required
Niger,Qatar,visa required
Niger,Romania,visa required
Niger,Russian Federation,visa required
Niger,Rwanda,visa on arrival / eVisa/30 daysApply now
Niger,Saint Kitts and Nevis,eVisaApply now
Niger,Saint Lucia,visa required
Niger,Samoa,visa on arrival/90 days
Niger,San Marino,visa required
Niger,Sao Tome and Principe,eVisaApply now
Niger,Saudi Arabia,visa required
Niger,Senegal,visa-free/90 days
Niger,Serbia,visa required
Niger,Seychelles,tourist registration/90 daysApply now
Niger,Sierra Leone,visa-free
Niger,Singapore,visa-free/30 days
Niger,Slovakia,visa required
Niger,Slovenia,visa required
Niger,Solomon Islands,visa required
Niger,Somalia,visa on arrival/30 days
Niger,South Africa,eVisaApply now
Niger,South Korea,eVisaApply now
Niger,South Sudan,eVisaApply now
Niger,Spain,visa required
Niger,Sri Lanka,eTA/30 daysApply now
Niger,St. Vincent and the Grenadines,visa-free/90 days
Niger,Sudan,visa required
Niger,Suriname,tourist card/90 daysApply now
Niger,Sweden,visa required
Niger,Switzerland,visa required
Niger,Syria,visa required
Niger,Taiwan,visa required
Niger,Tajikistan,eVisaApply now
Niger,Tanzania,eVisa
Niger,Thailand,visa required
Niger,Timor-Leste,visa on arrival/30 days
Niger,Togo,visa-free
Niger,Tonga,visa required
Niger,Trinidad and Tobago,visa required
Niger,Tunisia,visa-free
Niger,Turkmenistan,visa required
Niger,Tuvalu,visa on arrival/30 days
Niger,Türkiye,visa required
Niger,Uganda,eVisaApply now
Niger,Ukraine,visa required
Niger,United Arab Emirates,visa required
Niger,United Kingdom,visa required
Niger,United States of America,visa required
Niger,Uruguay,visa required
Niger,Uzbekistan,eVisaApply now
Niger,Vanuatu,visa required
Niger,Vatican City,visa required
Niger,Venezuela,visa required
Niger,Viet Nam,eVisa/90 daysApply now
Niger,Yemen,visa required
Niger,Zambia,eVisaApply now
Niger,Zimbabwe,eVisaApply now
Nigeria,Afghanistan,visa required
Nigeria,Albania,eVisaApply now
Nigeria,Algeria,visa required
Nigeria,Andorra,visa required
Nigeria,Angola,visa required
Nigeria,Antigua and Barbuda,eVisaApply now
Nigeria,Argentina,visa required
Nigeria,Armenia,visa required
Nigeria,Australia,eVisaApply now
Nigeria,Austria,visa required
Nigeria,Azerbaijan,visa required
Nigeria,Bahamas,eVisaApply now
Nigeria,Bahrain,eVisaApply now
Nigeria,Bangladesh,visa required
Nigeria,Barbados,visa-free/180 days
Nigeria,Belarus,visa required
Nigeria,Belgium,visa required
Nigeria,Belize,visa required
Nigeria,Benin,visa-free/90 days
Nigeria,Bhutan,eVisaApply now
Nigeria,Bolivia,visa on arrival / eVisa/90 daysApply now
Nigeria,Bosnia and Herzegovina,visa required
Nigeria,Botswana,eVisaApply now
Nigeria,Brazil,visa required
Nigeria,Brunei,visa required
Nigeria,Bulgaria,visa required
Nigeria,Burkina Faso,visa-free
Nigeria,Burundi,visa on arrival/30 days
Nigeria,Cambodia,visa on arrival / eVisa/30 daysApply now
Nigeria,Cameroon,visa-free/90 days
Nigeria,Canada,visa required
Nigeria,Cape Verde,visa-free (EASE)Apply now
Nigeria,Central African Republic,visa required
Nigeria,Chad,visa-free/90 days
Nigeria,Chile,visa required
Nigeria,China,visa required
Nigeria,Colombia,eVisaApply now
Nigeria,Comoros,visa on arrival/45 days
Nigeria,Congo,visa required
Nigeria,Congo (Dem. Rep.),eVisa/90 daysApply now
Nigeria,Costa Rica,visa required
Nigeria,Cote d'Ivoire (Ivory Coast),visa-free/90 days
Nigeria,Croatia,visa required
Nigeria,Cuba,visa required
Nigeria,Cyprus,visa required
Nigeria,Czech Republic,visa required
Nigeria,Denmark,visa required
Nigeria,Djibouti,eVisaApply now
Nigeria,Dominica,visa-free/180 days
Nigeria,Dominican Republic,visa required
Nigeria,Ecuador,eVisaApply now
Nigeria,Egypt,visa required
Nigeria,El Salvador,eVisaApply now
Nigeria,Equatorial Guinea,eVisaApply now
Nigeria,Eritrea,visa required
Nigeria,Estonia,visa required
Nigeria,Eswatini,visa required
Nigeria,Ethiopia,eVisa/90 daysApply now
Nigeria,Fiji,visa-free/120 days
Nigeria,Finland,visa required
Nigeria,France,visa required
Nigeria,Gabon,eVisa/90 daysApply now
Nigeria,Gambia,visa-free/90 days
Nigeria,Georgia,eVisaApply now
Nigeria,Germany,visa required
Nigeria,Ghana,visa-free
Nigeria,Greece,visa required
Nigeria,Grenada,visa required
Nigeria,Guatemala,visa required
Nigeria,Guinea,visa-free
Nigeria,Guinea-Bissau,visa-free
Nigeria,Guyana,visa required
Nigeria,Haiti,visa-free/90 days
Nigeria,Honduras,visa required
Nigeria,Hong Kong,visa required
Nigeria,Hungary,visa required
Nigeria,Iceland,visa required
Nigeria,India,visa required
Nigeria,Indonesia,visa required
Nigeria,Iran,eVisa/30 daysApply now
Nigeria,Iraq,visa required
Nigeria,Ireland,visa required
Nigeria,Israel,visa required
Nigeria,Italy,visa required
Nigeria,Jamaica,visa required
Nigeria,Japan,visa required
Nigeria,Jordan,visa required
Nigeria,Kazakhstan,eVisaApply now
Nigeria,Kenya,eVisa/90 daysApply now
Nigeria,Kiribati,visa-free/90 days
Nigeria,Kosovo,visa required
Nigeria,Kuwait,visa required
Nigeria,Kyrgyzstan,eVisaApply now
Nigeria,Laos,visa required
Nigeria,Latvia,visa required
Nigeria,Lebanon,visa on arrival/30 days
Nigeria,Lesotho,eVisa/14 days
Nigeria,Liberia,visa-free
Nigeria,Libya,visa required
Nigeria,Liechtenstein,visa required
Nigeria,Lithuania,visa required
Nigeria,Luxembourg,visa required
Nigeria,Macao,visa required
Nigeria,Madagascar,visa on arrival/90 days
Nigeria,Malawi,eVisa/90 daysApply now
Nigeria,Malaysia,eVisa/14 daysApply now
Nigeria,Maldives,visa on arrival/30 days
Nigeria,Mali,visa-free
Nigeria,Malta,visa required
Nigeria,Marshall Islands,visa required
Nigeria,Mauritania,visa on arrival
Nigeria,Mauritius,visa on arrival/14 days
Nigeria,Mexico,visa required
Nigeria,Micronesia,visa-free/30 days
Nigeria,Moldova,eVisaApply now
Nigeria,Monaco,visa required
Nigeria,Mongolia,visa required
Nigeria,Montenegro,visa required
Nigeria,Morocco,visa required
Nigeria,Mozambique,visa on arrival / eVisa/30 daysApply now
Nigeria,Myanmar,visa required
Nigeria,Namibia,visa on arrival/90 days
Nigeria,Nauru,visa required
Nigeria,Nepal,visa required
