isin,priceAsk,priceClose,priceFiftyTwoWeekHigh,priceFiftyTwoWeekLow,volumeAverage,cashFlow,earningsPerShare,freeCashFlowYield,priceEarningsRatio,priceToCash,foreignExempt,shareDescription,numOfShares,yieldAnnual,incomeStatement,priceBid,priceDayHigh,priceDayLow,dateExDate,datePayDate,dateRecordDate,dividend,dividendType,frankingPercent
AU0000180499,1.315,1.2550000000000001,1.75,1.2325,771132.663043,-49.90817,0.11904,0.09675989805377141,10.54296,10.33486,False,Cdi 1:1 Us Person Prohibited Excluding Qib,2952805434.0,0.0,"[{'revenue': 436828000, 'netIncome': 237942000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'USD'}, {'revenue': 397943000, 'netIncome': 304872000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'USD'}, {'revenue': 227545510, 'netIncome': 167908380, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'USD'}, {'revenue': 114881700, 'netIncome': 77300140, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'USD'}]",1.295,1.315,1.245,2023-02-22,2023-03-28,2023-02-23,0.0197,F,0.0
AU000000GPT8,4.29,4.24,5.27,3.68,4866569.75,122.1,0.24499,0.05828579155602081,17.30683,17.15684,False,Fully Paid Ordinary/units Stapled Securities,1915577430.0,5.88235294117647,"[{'revenue': 813200000, 'netIncome': 469300000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 795200000, 'netIncome': 1422800000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 716700000, 'netIncome': -213100000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 807000000, 'netIncome': 880000000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",4.23,4.275,4.23,2022-12-29,2023-02-28,2022-12-30,0.123,F,0.0
AU000000GPS0,,0.041,0.041,0.041,,-0.01921,-0.00223,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,130458689.0,0.0,"[{'revenue': 584000, 'netIncome': -235000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'SGD'}, {'revenue': 312000, 'netIncome': -810000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'SGD'}, {'revenue': 37000, 'netIncome': -1393000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'SGD'}, {'revenue': 1067000, 'netIncome': -1454000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'SGD'}]",,,,,,,,,
AU000000GNG0,1.94,1.92,2.48,1.665,78627.434783,-12.94813,0.19314,0.12441261693230835,9.94098,8.03777,False,Ordinary Fully Paid,161567252.0,9.895833333333332,"[{'revenue': 651669070, 'netIncome': 34720290, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 392385050, 'netIncome': 21010060, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 222401770, 'netIncome': -7249920, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 182256110, 'netIncome': 6529810, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.895,1.94,1.895,2023-03-02,2023-03-23,2023-03-03,0.09,I,100.0
AU000000GRR8,0.74,0.6950000000000001,1.79,0.6,3559046.108696,-48.651,0.21476,0.4116344356903522,3.23617,2.42934,False,Ordinary Fully Paid,1157338698.0,5.479452054794521,"[{'revenue': 781662000, 'netIncome': 322260000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 526324000, 'netIncome': 204179000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 368601000, 'netIncome': 77661000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 368204000, 'netIncome': 113325000, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.725,0.745,0.7000000000000001,2023-03-10,2023-03-28,2023-03-13,0.02,F,100.0
AU000000GGE9,0.026000000000000002,0.023,0.063,0.014,3552823.555556,-3.7111,-0.00587,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1546610665.0,0.0,"[{'revenue': 1372270, 'netIncome': -18703760, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1140900, 'netIncome': 115220, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1604780, 'netIncome': 324510, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2403600, 'netIncome': -188500, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.025,0.028,0.023,,,,,,
AU0000152183,0.018000000000000002,0.018000000000000002,0.03,0.011,954479.794521,-2.68006,-0.00344,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1098127654.0,0.0,"[{'revenue': 12012200, 'netIncome': -2433580, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 5463530, 'netIncome': 59280, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2490940, 'netIncome': -8924490, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 4487070, 'netIncome': -7400470, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.015,0.018000000000000002,0.016,,,,,,
AU0000067092,0.004,0.0035,0.007,0.003,1322843.083333,-2.40404,-0.0042,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1709050976.0,0.0,"[{'revenue': 4260, 'netIncome': -6925390, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2290, 'netIncome': -3505940, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 315860, 'netIncome': -2722900, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 499000, 'netIncome': -2451010, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.003,0.0035,0.003,,,,,,
AU000000GBR2,0.094,0.094,0.13416,0.0646,745114.515751,-11.49471,-0.00649,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,448964962.0,0.0,"[{'revenue': 3680, 'netIncome': -3101400, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 830, 'netIncome': -752370, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1240, 'netIncome': -2312940, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 18540, 'netIncome': -1353840, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.092,0.094,0.09,,,,,,
AU0000017543,0.02,0.021,0.062,0.018,509306.450704,-3.9927,-0.00224,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,663506983.0,0.0,"[{'revenue': 59550, 'netIncome': -1825540, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 440, 'netIncome': -4565270, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1340, 'netIncome': -1878290, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 3160, 'netIncome': -1435520, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.019,0.02,0.019,,,,,,
AU000000GTE2,0.045,0.045,0.099,0.038,95854.893617,-3.95296,-0.00281,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,181448117.0,0.0,"[{'revenue': 590, 'netIncome': -598500, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 710, 'netIncome': -2263090, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1080, 'netIncome': -1807670, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 19900, 'netIncome': -728970, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.038,,,,,,,,
AU0000189375,0.105,0.115,0.44,0.1,59830.211268,-99999.99,-99999.99,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,45500000.0,0.0,"[{'revenue': 0, 'netIncome': -1240060, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -79140, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}]",0.093,0.115,0.1,,,,,,
AU0000259061,0.013000000000000001,0.013000000000000001,0.027,0.00854,5853925.844444,-1.26374,-0.00443,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,986478629.0,0.0,"[{'revenue': 167130, 'netIncome': -3251320, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 130040, 'netIncome': -1003170, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 146240, 'netIncome': -1218480, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 212550, 'netIncome': -731830, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.011,0.0125,0.012,,,,,,
AU0000188021,0.17500000000000002,0.17,0.28,0.1475,602202.833333,-67.07991,-0.02463,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,764778088.0,0.0,"[{'revenue': 0, 'netIncome': -13648060, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -4875340, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -2746480, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -2874360, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.165,0.18,0.165,,,,,,
AU0000184954,0.022,0.022,0.084,0.02,1677852.078652,-7.74316,-0.00247,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1207678976.0,0.0,"[{'revenue': 15600, 'netIncome': -1905670, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 15610, 'netIncome': -848140, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 12990, 'netIncome': -785900, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 43070, 'netIncome': -1060730, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.021,0.022,0.021,,,,,,
AU0000250680,0.022,0.022,0.09,0.021,147539.27907,-3.41031,-0.0068,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,418755829.0,0.0,"[{'revenue': 292820, 'netIncome': -3256750, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 422980, 'netIncome': -4218910, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 30124000, 'netIncome': 229000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 52944000, 'netIncome': -19964000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.021,0.022,0.022,,,,,,
AU0000177271,0.66,0.62,1.245,0.49,488181.130435,-37.61462,-0.0252,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,253906663.0,0.0,"[{'revenue': 0, 'netIncome': -4907800, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -127430, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}]",0.645,0.66,0.615,,,,,,
AU0000198939,0.6,0.595,0.885,0.175,190305.674419,-5.74638,-0.01213,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,267674439.0,0.0,"[{'revenue': 261540, 'netIncome': -3657460, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 297880, 'netIncome': -879390, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 456730, 'netIncome': -3307600, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 557330, 'netIncome': -3550670, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.52,,,,,,,,
AU0000166613,0.20500000000000002,0.18,0.53,0.17,120149.651685,-4.79923,-0.03442,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,148742003.0,0.0,"[{'revenue': 1320, 'netIncome': -4195500, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 26740, 'netIncome': -6277080, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1437660, 'netIncome': -12628150, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1383860, 'netIncome': -7550810, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.2,0.2,0.17500000000000002,,,,,,
AU000000GOZ8,3.0500000000000003,3.0100000000000002,4.48,2.93,632612.826087,37.6,-0.03343,-1.00000010000001e-05,-99999.99,-99999.99,False,Fully Paid Ordinary/units Stapled Securities,765958058.0,7.033333333333333,"[{'revenue': 303700000, 'netIncome': 459200000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 288700000, 'netIncome': 553200000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 287300000, 'netIncome': 272100000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 277194000, 'netIncome': 375292000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.99,3.21,2.99,2022-12-29,2023-02-28,2022-12-30,0.107,I,0.0
AU0000005209,1.96,1.93,2.09,1.805,166855.728261,8.758,0.09631,-1.00000010000001e-05,20.03946,-99999.99,False,Ordinary Units Fully Paid,243161923.0,4.688775510204081,"[{'revenue': 22100000, 'netIncome': 17848000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 29091000, 'netIncome': 25331000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 16502000, 'netIncome': 13240000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 10629000, 'netIncome': 8868000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.95,1.96,1.92,2023-03-30,2023-04-12,2023-03-31,0.0133,I,0.0
AU000000GTR4,0.009000000000000001,0.008,0.0295,0.00787,3758890.827384,-3.59131,-0.00195,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1792483579.0,0.0,"[{'revenue': 0, 'netIncome': -1426460, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 9170, 'netIncome': -1736950, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 240, 'netIncome': -596060, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': 158110, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.008,0.009000000000000001,0.008,,,,,,
AU000000HMX5,0.058,0.052000000000000005,0.13,0.044,600588.706522,-6.37039,-0.00185,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,821407349.0,0.0,"[{'revenue': 214860, 'netIncome': -645270, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 308020, 'netIncome': -611530, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 99090, 'netIncome': -1978610, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 93040, 'netIncome': -852520, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.055,0.057,0.052000000000000005,,,,,,
AU000000HNG8,0.3,0.295,0.34,0.235,162117.868421,-3.354,0.02451,0.08772314575200667,12.0359,11.3995,False,Ordinary Fully Paid,225362325.0,6.779661016949153,"[{'revenue': 7264000, 'netIncome': 5600000, 'period': '2022A', 'fPeriodEndDate': 44834, 'curCode': 'AUD'}, {'revenue': 14261000, 'netIncome': 15599000, 'period': '2021A', 'fPeriodEndDate': 44469, 'curCode': 'AUD'}, {'revenue': 38100000, 'netIncome': -13011000, 'period': '2020A', 'fPeriodEndDate': 44104, 'curCode': 'AUD'}, {'revenue': 39254000, 'netIncome': 1145000, 'period': '2019A', 'fPeriodEndDate': 43738, 'curCode': 'AUD'}]",0.29,0.295,0.295,2022-11-30,2022-12-12,2022-12-01,0.01,F,100.0
AU0000211971,0.16,0.15,1.185,0.145,29379.607595,-5.30572,-0.01616,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,129495213.0,0.0,"[{'revenue': 11350960, 'netIncome': -2026220, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 11786820, 'netIncome': 1041860, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 4980340, 'netIncome': 1172260, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 1351170, 'netIncome': 184060, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.15,0.155,0.145,,,,,,
AU000000GUL5,0.06,0.056,0.081,0.051,113187.076923,0.21529,0.00064,0.018110433438814535,87.5,55.21679,False,Ordinary Fully Paid,195773100.0,0.0,"[{'revenue': 4110480, 'netIncome': 1429580, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 2818690, 'netIncome': 1435560, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2534520, 'netIncome': 2096820, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1832150, 'netIncome': 1029080, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.056,,,,,,,,
AU0000178071,0.11,0.091,0.22,0.08,77484.929825,-4.71253,-0.11867,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,110000000.0,0.0,"[{'revenue': 0, 'netIncome': -1295790, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': 0, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}]",0.091,,,,,,,,
AU0000236218,1.01,1.0,1.06,0.92,10115.4,-99999.99,-99999.99,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,22417334.0,0.0,"[{'revenue': 4517000, 'netIncome': 0, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': -5703000, 'netIncome': 0, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}]",0.97,,,2023-03-17,2023-03-24,2023-03-20,0.02,I,0.0
AU000000GWR8,0.099,0.095,0.18,0.052,157573.818182,-13.77617,-0.01147,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,321216655.0,0.0,"[{'revenue': 970, 'netIncome': -13775310, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 3650, 'netIncome': 7468510, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 527700, 'netIncome': -2200900, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 281300, 'netIncome': -3067160, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.08700000000000001,0.08600000000000001,0.08600000000000001,,,,,,
AU000000GTN3,0.55,0.51,0.605,0.36,115690.796875,8.955,0.01149,0.13066207781449382,44.38642,7.65333,False,Ordinary Fully Paid,209040354.0,5.294117647058823,"[{'revenue': 160083000, 'netIncome': 2802000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 143341000, 'netIncome': -89000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 160940000, 'netIncome': 319000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 184969000, 'netIncome': 15732000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.495,0.51,0.5,2023-03-09,2023-03-31,2023-03-10,0.014,I,0.0
AU000000GWA4,1.7,1.615,2.52,1.6,277556.054348,-22.094,0.14189,0.13301463027918442,11.38206,7.51797,False,Ordinary Fully Paid,265205113.0,8.484848484848484,"[{'revenue': 418717000, 'netIncome': 35179000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 405736000, 'netIncome': 35056000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 398704000, 'netIncome': 43886000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 381730000, 'netIncome': 94044000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.6500000000000001,1.655,1.605,2023-02-23,2023-03-07,2023-02-24,0.06,I,100.0
AU000000GRV0,0.105,0.09,0.3,0.055,395757.0,-6.45223,-0.0111,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,425976754.0,0.0,"[{'revenue': 56840, 'netIncome': -7253060, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 103610, 'netIncome': -1059870, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 40, 'netIncome': -494630, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 11410, 'netIncome': -423930, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.096,0.105,0.088,,,,,,
AU000000HNR5,0.012,0.01,0.04,0.007,2467436.243243,-2.64858,-0.00237,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,3372105462.0,0.0,"[{'revenue': 1550, 'netIncome': -3695130, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 620, 'netIncome': -1550460, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 35270, 'netIncome': -1900520, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 67020, 'netIncome': -2085560, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.011,0.011,0.011,,,,,,
AU000000HSN3,4.6000000000000005,4.55,6.1,4.32,201546.315217,19.621,0.16943,0.08438149210104853,26.85475,11.85094,False,Ordinary Fully Paid,202617181.0,2.2172949002217295,"[{'revenue': 296545000, 'netIncome': 41940000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 307730000, 'netIncome': 57335000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 301369000, 'netIncome': 25757000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 231324000, 'netIncome': 21465000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",4.43,4.5600000000000005,4.42,2023-02-27,2023-03-21,2023-02-28,0.05,I,0.0
NZHVME0009S4,,0.05,0.087,0.034,133539.615385,-2.63896,-0.0271,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,212529546.0,0.0,"[{'revenue': 200000, 'netIncome': -5750670, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'NZD'}, {'revenue': 38330, 'netIncome': -5819610, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'NZD'}, {'revenue': 79440, 'netIncome': -14638600, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'NZD'}, {'revenue': 12670, 'netIncome': -908930, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'NZD'}]",,,,,,,,,
AU0000187247,0.14,0.14,0.275,0.1,58338.527273,-3.26821,-0.12934,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,60120285.0,0.0,"[{'revenue': 0, 'netIncome': -7588330, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 60, 'netIncome': -1185290, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 10, 'netIncome': -299830, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 70, 'netIncome': -288970, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.115,,,,,,,,
AU000000HT83,0.015,0.014,0.061,0.013,188737.907692,1.64994,-0.01288,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,298295481.0,0.0,"[{'revenue': 50296600, 'netIncome': -1464740, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 41860610, 'netIncome': 1753420, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 14314660, 'netIncome': 1009520, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 9016680, 'netIncome': -2202650, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.014,0.015,0.014,,,,,,
